55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,55,55,55,55,55,55,55,55,55,55,55,55,55,55,91
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,54,56,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,22,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,22,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,54,55,55,55,55,55,55,55,55,55,55,22,55,56,54,55,55,55,55,55,55,55,55,55,55,56,54,55,55,55,55,55,55,55,55,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,55,55,55,55,55,55,55,55,55,55,55,55,55,55,91
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,54,55,55,55,55,55,55,2,2,2,2,2,55,55,55,55,55,55,55,55,55,55,55,55,56,54,55,55,55,55,55,2,2,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,2,2,2,2,54,56,54,56,2,2,2,2,2,2,2,2,2,2,2,54,55,55,55,55,55,56,54,56,2,2,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,54,56,2,2,54,55,55,55,55,55,55,55,56,54,56,2,2,2,2,2,2,2,2,2,54,55,55,55,56,2,2,2,2,2,2,2,2,2,2,2,2,54,55,55,55,56,2,2,2,2,2,2,2,2,2,2,2,54,55,55,55,55,55,55,55,55,56,2,2,2,2,55,55,56,2,2,2,54,55,55,56,2,2,2,2,54,55,55,55,55,55,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,2,55,55,55,55,55,55,2,2,2,2,2,54,55,55,55,55,55,55,55,55,55,55,55,2,2,54,55,55,55,55,2,2,2,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,2,2,2,2,2,2,2,2,2,2,36,38,2,2,2,2,36,38,2,2,2,55,55,55,55,56,2,2,2,2,2,2,55,55,55,55,55,55,55,55,55,55,55,55,55,56,54,55,55,55,55,55,55,55,55,55,55,56,2,2,2,2,2,2,55,55,55,55,55,55,55,2,2,2,2,2,1,2,2,2,2,2,2,2,54,55,55,2,2,72,73,73,73,73,73,73,73,74,2,2,2,55,55,56,2,2,2,2,39,40,41,2,2,2,2,2,2,55,55,55,55,55,55,55,55,2,2,2,2,2,54,56,2,2,2,2,2,54,56,2,2,2,2,2,2,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,91,91,91,91,91,91,91,55,2,2,39,41,2,39,40,41,2,39,41,2,55,91
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,2,2,54,56,54,55,55,56,2,2,2,2,2,2,54,55,55,55,55,55,55,55,55,55,56,2,2,2,54,55,55,56,2,2,2,2,54,55,55,55,55,55,55,55,55,55,55,55,55,55,55,56,54,55,55,56,2,2,2,2,2,2,2,2,2,2,36,55,55,38,2,2,36,55,55,38,2,2,54,56,54,56,2,2,2,2,2,2,2,54,56,54,56,54,55,55,55,55,55,55,55,56,2,2,54,55,55,56,54,55,55,56,54,56,2,2,2,2,2,2,2,54,56,54,56,54,55,56,2,2,2,2,1,2,2,2,2,2,2,2,2,2,55,55,2,2,90,91,91,91,91,91,91,91,92,2,2,2,55,55,2,2,20,2,20,57,22,59,20,2,20,2,2,2,55,55,55,55,55,55,55,56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,54,55,55,55,55,55,55,55,55,22,55,55,55,55,91,91,91,91,91,91,91,55,2,2,57,59,2,57,22,59,2,57,59,2,55,91
55,55,55,55,55,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,55,55,55,55,56,2,2,2,2,54,56,2,2,2,2,2,2,2,2,2,2,2,55,55,55,55,2,2,55,55,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,55,55,2,2,90,91,91,91,91,91,91,91,92,2,2,2,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,55,55,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,54,55,55,55,55,55,55,2,55,55,55,55,91,91,91,91,91,91,91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
55,55,55,55,55,55,55,18,37,37,37,37,37,37,37,37,37,2,2,2,2,2,2,2,2,2,2,2,2,2,2,36,37,37,37,18,37,37,37,37,37,38,2,2,2,2,2,2,2,2,2,2,2,36,37,37,37,37,18,55,55,55,55,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,54,55,55,56,2,2,54,55,55,56,2,2,36,38,36,38,2,2,2,2,2,2,2,36,38,36,38,36,37,37,37,37,37,18,37,38,2,2,36,37,37,38,36,37,37,38,36,38,2,2,2,2,2,2,2,36,38,36,38,36,37,38,2,2,2,2,1,2,2,2,2,2,2,2,2,2,55,55,2,2,108,109,91,91,91,109,109,109,110,2,2,2,55,55,2,2,20,2,20,2,2,2,20,2,20,2,2,2,55,55,55,55,55,55,18,38,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,55,55,55,55,2,55,55,55,55,91,91,91,91,91,91,91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
55,55,55,55,55,55,55,18,55,55,55,55,55,55,55,55,55,37,2,2,2,2,2,2,2,2,2,2,2,2,36,55,55,55,55,18,55,55,55,55,55,55,2,2,2,2,2,2,2,2,2,2,36,55,55,55,55,55,18,55,55,55,55,55,55,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,55,55,38,2,2,2,2,2,2,55,55,55,55,55,55,55,55,55,55,18,55,55,38,36,55,55,55,55,55,55,55,55,55,55,38,2,2,2,2,2,2,55,55,55,55,55,55,55,2,2,2,2,2,1,2,2,2,2,2,2,2,36,55,55,2,2,2,2,127,91,126,2,2,2,2,2,2,2,55,55,38,2,2,2,2,2,2,2,2,2,2,2,2,2,55,55,55,55,55,55,18,55,2,2,2,2,2,36,38,2,2,2,2,2,36,38,2,2,2,2,2,2,2,2,2,2,55,55,55,55,55,55,2,55,55,55,55,91,91,91,91,91,91,91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
55,55,55,55,55,55,55,18,55,55,55,55,55,55,55,55,55,55,55,2,2,2,2,2,2,2,2,2,2,2,55,55,55,55,55,18,55,55,55,55,55,55,38,2,2,2,2,2,2,2,2,36,55,55,55,55,55,55,18,55,55,55,55,55,55,38,2,2,2,2,36,38,2,2,2,2,2,2,2,36,38,36,38,2,2,2,2,2,2,2,2,2,2,2,36,55,55,55,55,55,38,36,38,2,2,36,55,55,55,55,55,55,55,55,55,55,18,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,38,36,38,2,2,36,55,55,55,55,55,55,55,38,36,38,2,2,2,2,2,2,2,2,2,36,55,55,55,38,2,2,2,2,91,2,2,2,2,2,2,2,36,55,55,55,38,2,2,2,2,2,2,2,2,2,2,2,36,55,55,55,55,55,55,18,55,38,2,2,2,2,55,55,38,2,2,2,36,55,55,38,2,2,2,2,2,2,2,2,36,55,55,55,55,55,55,18,55,55,55,55,91,91,91,91,91,91,91,55,2,2,2,2,2,2,2,2,2,2,2,2,55,91
55,55,55,55,55,55,55,18,55,55,55,55,55,55,55,55,55,55,55,37,37,37,37,37,18,37,37,37,38,36,55,55,55,55,55,18,55,55,55,55,55,55,55,37,37,37,37,37,37,37,37,55,55,55,55,55,55,55,18,55,55,55,55,55,55,55,37,37,37,37,55,55,37,37,37,37,37,37,37,55,55,55,55,37,37,37,37,37,37,37,37,37,37,37,55,55,55,55,55,55,55,55,55,38,36,55,55,55,55,55,55,55,55,55,55,55,18,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,38,36,55,55,55,55,55,55,55,55,55,55,55,37,37,37,37,37,37,37,37,37,55,55,55,55,55,37,37,37,37,91,37,37,37,37,37,37,18,55,55,55,55,55,37,37,37,37,18,37,37,37,37,37,37,55,55,55,55,55,55,55,18,55,55,37,37,38,36,55,55,55,37,37,37,55,55,55,55,37,37,37,37,37,37,37,18,55,55,55,55,55,55,55,18,55,55,55,55,91,91,91,91,91,91,91,55,37,37,37,37,37,37,18,37,37,37,37,37,55,91
